Cust_ID,Email_Clicks,SM_Comments,App_Clicks,SM_Likes,SM_Shares,SM_Clicks,fitness_gym,hiking_running,teamgames,outdooractivities,totalproducts,Avg_Spent,Days_Since_Last_Purchase,cluster_id,education_level,dependents,city,age,sex
3649,6,7,3,37,9,7,38,34,292,31,6,66,73,11,Master,True,other,19,female
3650,25,3,118,3,0,2,27,42,301,34,4,101,99,01,less than high school,False,other,51,male
3653,16,4,118,4,1,13,29,26,109,31,4,49,77,02,High School,False,other,23,male
3657,19,22,3,41,15,16,37,44,220,33,5,67,103,11,High School,True,other,19,female
3658,8,4,84,2,1,19,46,40,141,33,5,52,89,02,Bachelor,True,Birmingham,22,female
3659,4,11,3,88,16,8,44,40,227,34,6,58,116,11,Bachelor,False,other,23,female
3660,0,13,5,33,24,8,33,36,125,35,4,58,81,12,Bachelor,False,Birmingham,40,female
3661,11,4,105,0,0,16,25,47,99,33,5,41,92,02,less than high school,False,Birmingham,24,male
3662,55,0,7,10,1,74,36,49,206,38,5,66,96,20,PhD,False,Birmingham,67,female
3663,27,1,3,9,0,83,28,42,188,34,8,37,109,22,High School,True,other,22,female
3666,9,16,3,80,9,13,29,51,157,33,4,68,84,11,PhD,False,Birmingham,35,female
3673,7,13,3,78,16,15,28,42,188,34,8,37,109,12,High School,False,London,25,female
3676,13,24,3,55,14,7,39,55,185,37,5,64,97,10,less than high school,False,other,22,female
3677,29,2,3,11,1,97,30,42,139,38,7,36,83,20,High School,False,other,29,male
3679,17,3,127,5,0,2,32,39,178,34,7,41,68,02,Bachelor,False,other,80,male
3680,11,16,3,38,26,17,14,46,204,34,3,100,76,11,High School,False,other,37,female
3681,17,4,114,5,2,8,32,36,211,33,3,104,83,01,Bachelor,False,Birmingham,24,female
3682,41,2,5,1,0,69,32,29,201,30,4,73,72,21,PhD,False,other,62,male
3684,12,10,1,20,7,0,32,53,178,34,8,38,105,12,less than high school,False,other,30,male
3685,86,0,4,4,0,87,32,50,160,33,6,46,75,22,less than high school,False,other,22,male
3688,9,7,5,83,18,6,32,53,178,34,8,38,105,12,Bachelor,False,other,32,female
3689,15,17,2,51,22,10,19,44,215,33,4,78,109,11,less than high school,True,other,51,female
3690,27,2,7,10,2,68,19,45,201,33,4,75,111,21,less than high school,True,Birmingham,59,male
3691,9,11,5,66,25,19,3,43,141,35,4,56,85,12,High School,False,Birmingham,19,female
3692,15,17,1,48,17,13,53,52,266,31,4,101,80,11,Master,False,other,20,female
3694,62,0,7,7,1,92,40,48,271,36,5,79,91,21,High School,True,other,22,male
3696,6,1,38,1,1,19,33,46,259,35,4,94,89,01,less than high school,False,other,26,male
3698,17,15,5,81,11,6,30,43,185,38,5,60,101,10,PhD,False,other,34,female
3699,7,10,3,72,22,9,33,46,259,35,4,94,89,11,less than high school,False,London,20,female
3701,28,0,127,3,1,1,30,47,255,33,5,73,86,01,Master,False,other,27,female
3703,73,2,1,2,1,89,30,43,185,38,5,60,101,20,High School,False,other,21,male
3706,1,14,4,85,24,1,33,48,234,33,5,70,104,11,PhD,True,other,24,female
3709,83,2,1,3,1,73,25,50,301,34,4,103,102,21,Bachelor,True,Birmingham,36,male
3710,50,0,1,1,0,100,25,50,301,34,4,103,102,21,High School,True,other,55,female
3713,13,11,4,83,19,18,31,38,227,33,6,55,117,11,High School,True,Birmingham,30,female
3716,69,1,4,0,2,85,32,40,137,34,6,41,84,22,Bachelor,False,other,36,female
3718,15,12,1,39,15,13,36,33,162,33,4,66,72,12,less than high school,False,London,38,female
3720,14,1,69,0,1,6,28,35,109,33,6,35,94,02,less than high school,False,Birmingham,29,female
3721,34,0,2,0,1,94,33,51,252,35,4,93,117,21,High School,True,Birmingham,24,male
3723,32,0,54,7,2,10,28,35,109,33,6,35,94,02,less than high school,False,other,73,male
3724,11,4,126,1,0,20,22,48,199,33,5,61,100,01,Master,True,other,26,female
3726,14,7,3,55,7,4,38,62,201,32,7,48,108,11,High School,False,London,55,female
3729,23,1,2,9,1,102,24,40,120,35,4,55,79,22,High School,False,other,27,male
3730,49,0,1,6,2,77,32,56,294,35,4,105,107,21,less than high school,False,other,69,male
3732,8,3,87,4,2,8,27,30,99,31,7,27,80,02,Bachelor,False,Birmingham,23,female
3733,8,12,3,31,7,5,32,41,157,34,5,53,96,12,Master,True,Birmingham,52,female
3734,2,14,0,74,11,14,26,54,220,35,6,56,99,10,High School,False,other,20,male
3735,43,0,1,7,1,61,36,58,183,34,5,63,89,21,High School,False,other,35,male
3736,24,1,6,7,2,56,26,54,220,35,6,56,99,20,High School,True,Birmingham,72,male
3738,1,10,3,86,16,18,64,56,234,32,4,97,70,11,Master,False,other,40,female
3739,19,20,4,64,18,3,35,56,294,34,5,84,89,11,Master,False,other,21,male
3740,14,4,113,2,2,3,35,56,294,34,5,84,89,01,High School,False,other,27,male
3742,14,3,104,3,1,9,32,37,123,36,7,33,76,02,less than high school,False,other,29,male
3744,84,0,6,6,0,97,31,54,229,36,4,88,107,21,Bachelor,False,other,65,male
3745,28,2,53,3,1,9,30,56,192,36,4,79,84,01,High School,False,other,43,male
3746,15,8,1,55,7,0,20,40,211,32,5,61,78,11,Bachelor,False,Birmingham,34,female
3747,14,0,82,5,2,19,64,56,234,32,4,97,70,01,Bachelor,False,Birmingham,26,female
3748,55,2,7,1,0,98,34,38,116,34,5,45,89,22,Master,False,other,23,male
3749,33,0,2,5,2,91,34,35,79,33,4,46,94,22,Bachelor,True,Birmingham,29,male
3752,80,2,3,4,2,94,39,54,162,34,4,73,81,21,Master,False,other,70,female
3754,79,2,0,10,2,78,33,35,211,32,5,63,91,21,High School,False,London,63,male
3755,56,1,3,6,0,96,32,38,113,32,3,72,67,22,Bachelor,False,London,27,male
3757,22,1,112,2,1,6,27,48,160,37,7,39,84,00,High School,False,other,36,female
3758,10,1,52,6,2,17,37,31,60,34,3,54,64,02,Master,False,other,26,female
3759,7,4,43,6,2,6,38,40,192,36,5,62,87,02,High School,False,London,29,male
3760,66,2,5,7,1,100,28,30,67,34,5,32,87,22,less than high school,False,London,70,male
3762,4,20,3,77,7,7,27,31,118,31,3,69,89,12,Master,False,other,26,female
3763,9,14,0,40,15,16,28,28,252,31,4,85,113,11,High School,True,London,25,female
3764,27,0,108,6,2,11,31,69,169,33,5,61,73,00,Master,False,Birmingham,28,male
3765,18,9,2,20,8,13,31,69,169,33,5,61,73,10,Bachelor,False,Birmingham,63,male
3766,27,1,86,1,0,4,30,53,266,33,5,77,106,01,Master,False,other,55,male
3768,2,8,3,27,25,10,30,53,266,33,5,77,106,11,High School,False,Birmingham,26,female
3769,83,1,7,3,2,67,30,53,266,33,5,77,106,21,Bachelor,False,Birmingham,74,male
3770,9,17,0,55,24,10,30,53,266,33,5,77,106,11,less than high school,False,Birmingham,27,female
3771,85,1,0,3,2,66,13,42,206,34,4,74,69,20,less than high school,True,other,22,male
3773,0,9,5,43,10,13,30,53,266,33,5,77,106,11,High School,False,Birmingham,22,female
3776,11,11,2,83,7,5,24,60,185,34,4,76,81,11,less than high school,False,other,23,male
3777,15,18,5,35,16,1,58,50,297,33,5,88,101,11,less than high school,True,London,18,female
3778,17,8,1,29,24,19,31,47,137,34,6,42,91,12,Bachelor,False,Birmingham,41,female
3779,16,10,2,16,8,2,43,53,257,36,5,78,87,11,PhD,True,Birmingham,22,male
3782,67,1,3,10,1,56,24,40,183,34,5,57,96,22,less than high school,True,London,58,male
3783,79,2,3,3,0,69,24,41,197,34,5,60,87,22,PhD,False,London,35,male
3784,33,2,99,5,2,8,31,51,229,33,4,86,82,01,Bachelor,True,other,21,male
3789,8,12,5,77,14,9,42,44,95,35,5,44,87,12,Bachelor,False,Birmingham,25,female
3790,16,9,4,63,23,4,35,37,255,32,3,120,92,11,Master,True,other,27,female
3792,17,19,0,15,8,4,32,48,222,31,5,67,94,11,Bachelor,True,Birmingham,30,female
3793,10,19,1,57,21,19,32,52,213,35,5,67,82,10,High School,False,other,33,female
3795,26,2,6,8,2,66,26,37,72,32,4,42,78,22,Bachelor,False,Birmingham,23,male
3798,7,15,5,22,21,4,42,49,220,34,5,69,135,11,Bachelor,False,Birmingham,24,female
3799,82,0,0,10,1,78,23,69,211,34,5,68,89,20,less than high school,True,Birmingham,29,male
3801,71,1,7,4,2,75,19,51,206,33,5,62,111,21,High School,True,other,26,male
3802,16,2,65,0,0,12,38,58,160,34,6,49,72,00,less than high school,True,other,21,male
3803,70,1,1,8,0,68,33,59,169,34,6,50,77,20,High School,False,London,63,male
3804,7,21,4,50,25,16,34,56,239,34,6,61,93,10,less than high school,True,other,25,female
3806,42,2,7,11,2,84,24,45,118,33,6,37,94,22,less than high school,False,other,26,male
3807,15,12,0,75,14,17,30,31,106,33,5,40,71,12,Bachelor,False,other,25,female
3808,72,2,1,10,0,89,35,39,109,33,6,36,82,22,less than high school,False,other,30,female
3810,8,1,73,3,0,3,33,56,155,38,8,36,93,00,High School,False,other,37,female
3811,23,0,107,3,0,5,35,39,109,33,6,36,82,02,less than high school,False,Birmingham,28,male
3812,21,3,111,0,2,5,29,47,157,37,6,45,81,00,PhD,False,other,53,male
3813,20,0,79,1,1,11,30,31,106,33,5,40,71,02,Bachelor,False,Birmingham,30,female
3817,36,2,5,10,2,84,29,41,188,36,6,49,87,20,Master,False,Birmingham,56,male
3818,70,2,6,8,0,100,36,27,62,34,4,40,94,22,Master,True,London,23,male
3820,9,20,1,60,17,9,34,41,255,33,4,91,90,11,High School,True,other,49,female
3821,9,23,2,50,7,15,28,51,199,32,5,62,83,11,Bachelor,False,Birmingham,62,female
3822,20,3,59,0,0,12,33,56,252,36,4,95,102,01,High School,False,Birmingham,58,male
3824,15,21,0,44,24,18,26,67,266,32,4,98,90,11,Bachelor,False,other,21,female
3825,7,12,2,63,12,7,58,46,259,32,5,79,118,11,Bachelor,True,Birmingham,56,female
3826,53,0,3,7,1,85,61,46,257,32,5,80,122,21,High School,True,other,71,male
3827,2,22,2,58,17,11,36,42,229,31,6,57,103,11,less than high school,False,other,46,female
3828,14,12,0,44,18,9,35,34,176,34,4,70,100,11,less than high school,False,Birmingham,38,female
3829,17,14,5,33,21,11,36,42,229,31,6,57,103,11,High School,False,other,30,female
3830,5,0,84,7,1,3,35,34,176,34,4,70,100,01,Bachelor,True,London,62,male
3833,46,2,0,4,1,93,38,67,182,33,8,40,78,20,High School,False,other,66,male
3836,0,1,61,6,2,0,20,60,259,33,4,93,95,01,Bachelor,False,Birmingham,59,male
3837,5,0,41,7,0,0,29,46,176,38,4,73,97,01,Master,True,other,57,female
3838,6,15,2,41,11,3,42,48,239,35,5,73,68,10,Bachelor,True,other,18,female
3842,70,0,0,6,0,81,42,47,243,37,7,53,110,20,Master,False,Birmingham,32,male
3844,15,14,3,75,21,6,24,31,159,33,4,62,86,12,Bachelor,True,other,22,female
3845,5,18,0,34,15,19,20,60,259,33,4,93,95,11,less than high school,True,other,29,female
3846,7,7,0,17,16,4,29,46,176,38,4,73,97,11,High School,True,other,22,female
3847,12,10,5,34,15,8,29,47,123,34,4,59,74,12,Master,True,other,19,female
3848,76,1,0,6,1,71,18,48,211,34,5,63,103,21,less than high school,False,other,74,male
3849,20,1,42,4,2,18,54,60,341,32,6,82,104,01,High School,False,other,55,male
3850,25,3,40,7,2,0,29,42,156,37,6,44,92,02,Master,False,London,21,female
3852,6,18,2,24,15,18,18,48,211,34,5,63,103,11,High School,False,other,39,female
3854,14,13,0,64,23,1,21,46,175,35,5,56,93,12,High School,False,Birmingham,26,female
3855,5,19,0,45,26,10,35,39,116,31,7,32,82,12,High School,False,London,27,female
3856,12,22,0,73,7,11,54,157,171,32,5,83,92,11,less than high school,False,other,24,female
3857,68,0,4,10,1,80,28,49,240,34,4,88,115,21,High School,False,other,55,male
3858,18,17,1,54,10,3,54,157,171,32,5,83,92,11,Bachelor,False,London,20,female
3859,15,15,5,28,22,2,28,49,240,34,4,88,115,11,Bachelor,False,Birmingham,25,female
3861,19,18,4,35,22,9,31,32,111,32,4,52,69,12,Bachelor,True,London,38,female
3863,9,4,118,4,0,3,43,45,241,37,8,46,111,00,High School,False,Birmingham,23,male
3864,18,1,56,3,0,7,21,56,259,32,5,74,107,01,less than high school,False,Birmingham,74,male
3865,18,18,4,58,9,4,32,27,178,32,4,68,78,12,Bachelor,False,Birmingham,20,female
3867,5,9,2,31,22,14,30,34,216,36,4,79,93,11,High School,False,London,18,female
3868,14,21,5,69,14,1,56,55,310,32,7,65,105,11,High School,False,London,20,female
3870,4,9,5,38,8,18,26,60,249,35,5,74,108,11,less than high school,True,other,52,female
3872,16,22,4,55,15,7,32,53,192,35,5,63,68,10,Master,True,Birmingham,42,female
3873,1,22,3,77,23,9,25,51,156,37,7,39,99,10,Bachelor,False,Birmingham,22,female
3874,11,8,2,29,14,14,26,67,261,32,5,78,105,11,High School,True,other,20,female
3876,7,14,5,63,14,16,30,33,129,37,4,58,83,12,less than high school,False,Birmingham,18,female
3877,9,12,0,45,17,12,18,43,198,33,4,73,115,11,High School,True,Birmingham,57,female
3879,46,1,1,4,0,62,25,47,144,38,5,51,78,20,High School,False,other,57,male
3880,39,0,1,6,2,97,22,46,138,38,6,41,76,20,less than high school,False,London,70,male
3883,9,10,1,59,10,11,26,49,277,32,7,55,125,11,Master,False,other,38,female
3884,19,24,2,83,15,16,26,49,277,32,7,55,125,11,Bachelor,True,Birmingham,38,female
3885,79,2,5,2,0,62,24,158,176,33,5,79,105,21,Bachelor,True,London,62,male
3887,18,18,4,51,19,9,26,49,277,32,7,55,125,11,High School,False,other,37,female
3888,29,2,5,3,0,61,28,37,101,33,6,34,84,22,High School,False,Birmingham,73,male
3890,16,9,3,27,13,13,28,47,152,32,6,44,96,12,less than high school,False,Birmingham,42,female
3893,71,2,5,4,0,74,31,31,121,35,6,37,96,22,High School,False,London,22,male
3894,59,1,7,10,0,101,19,41,185,34,4,70,120,21,High School,True,other,69,female
3898,19,16,5,47,9,6,31,31,121,35,6,37,96,12,less than high school,False,London,25,female
3901,32,3,55,6,2,9,18,55,204,34,4,78,108,01,Bachelor,True,London,29,male
3903,2,13,5,72,10,9,20,60,169,32,4,71,73,11,Bachelor,False,Birmingham,38,male
3904,19,10,1,35,26,19,30,40,107,35,4,53,98,12,less than high school,True,Birmingham,18,male
3905,24,0,4,4,2,101,20,49,155,34,7,37,76,20,High School,False,other,20,female
3906,13,22,3,50,12,15,55,53,254,31,4,99,92,11,High School,False,other,21,female
3907,86,0,4,2,1,54,30,45,191,32,5,60,94,21,less than high school,True,Birmingham,24,male
3908,19,9,3,35,25,15,34,35,121,33,5,45,69,12,Bachelor,False,Birmingham,22,male
3909,12,13,3,48,12,18,55,53,254,31,4,99,92,11,Master,True,other,24,female
3910,41,0,4,11,2,92,26,36,85,35,4,46,102,22,less than high school,True,Birmingham,70,male
3911,21,3,100,4,1,11,30,45,191,32,5,60,94,01,High School,False,other,26,male
3912,25,0,56,2,2,21,30,29,81,35,6,30,73,02,High School,False,Birmingham,25,female
3915,8,4,38,5,0,17,31,38,95,34,4,50,92,02,less than high school,False,other,36,male
3916,17,15,0,29,13,2,62,45,248,33,4,97,109,11,High School,True,Birmingham,34,female
3919,0,20,5,83,23,4,30,37,155,32,7,37,100,12,Master,False,other,24,female
3920,27,1,6,10,1,67,0,53,166,40,6,44,69,20,High School,False,London,56,male
3922,30,1,4,4,2,66,34,41,145,35,7,37,100,22,less than high school,True,London,66,female
3923,4,15,3,42,26,16,21,45,205,34,5,61,112,11,High School,True,other,21,male
3927,8,23,1,54,20,19,55,38,226,32,3,117,80,11,Master,False,Birmingham,25,female
3928,8,20,5,75,8,2,40,54,170,33,5,60,87,11,High School,False,London,22,female
3929,2,10,0,32,7,7,29,50,266,34,6,64,83,10,High School,False,other,42,female
3930,12,4,39,3,0,14,32,32,103,31,4,50,89,02,less than high school,False,other,42,male
3932,21,0,124,1,0,16,28,24,65,36,6,26,122,02,less than high school,True,other,21,male
3934,86,1,0,11,1,93,34,48,233,33,5,70,108,21,Master,False,other,63,male
3936,9,22,0,70,26,3,35,67,234,33,6,62,119,11,less than high school,False,other,62,female
3938,29,4,73,2,2,3,26,41,185,34,6,48,79,02,High School,False,other,41,female
3945,24,1,6,6,1,84,63,39,250,32,4,96,116,21,less than high school,True,London,34,male
3947,44,1,2,3,2,61,31,29,85,31,8,22,72,22,Bachelor,True,London,23,male
3949,57,1,6,10,0,53,22,48,285,36,6,66,104,20,Bachelor,True,other,71,male
3950,0,1,73,3,1,9,34,40,231,32,6,57,111,01,High School,False,Birmingham,24,male
3952,2,14,4,35,19,11,26,44,126,35,5,47,104,12,Bachelor,True,London,26,female
3953,12,14,0,78,24,0,28,46,113,36,5,45,84,12,High School,True,other,44,female
3954,82,1,7,10,0,70,33,24,109,34,4,50,72,22,Bachelor,False,other,56,female
3955,54,1,5,5,0,80,32,51,149,34,5,54,87,22,Master,True,other,27,female
3958,27,0,1,6,0,67,27,157,159,32,4,94,75,21,less than high school,False,Birmingham,59,male
3960,27,0,4,8,2,58,46,50,188,34,6,53,72,20,High School,False,Birmingham,33,male
3961,7,13,4,57,26,2,29,35,130,36,5,46,97,12,High School,False,Birmingham,23,male
3962,15,9,3,36,11,13,26,53,253,36,4,92,102,11,less than high school,False,London,20,female
3964,24,0,0,5,2,71,35,92,169,33,4,83,82,21,Bachelor,False,London,22,male
3965,11,20,4,17,18,17,44,50,224,33,5,71,98,11,less than high school,False,London,35,female
3966,67,2,3,9,2,84,30,50,218,33,5,67,98,21,Bachelor,True,Birmingham,37,male
3967,15,14,3,37,22,11,30,37,229,34,4,83,128,11,High School,True,other,25,female
3969,26,2,4,4,0,79,24,39,185,38,5,58,83,20,less than high school,False,other,73,female
3972,7,19,0,29,18,16,37,34,126,32,5,46,63,12,less than high school,False,London,38,female
3973,5,11,4,30,16,7,30,39,93,34,4,49,101,12,less than high school,False,other,29,female
3974,1,12,2,25,26,12,29,36,106,35,4,52,99,12,less than high school,False,other,34,female
3979,66,1,4,6,1,94,19,85,187,36,6,55,79,20,less than high school,False,other,57,female
3980,18,2,89,0,1,13,42,42,187,37,6,52,95,00,High School,True,other,61,female
3983,19,3,66,6,2,6,28,29,147,34,5,48,72,02,Bachelor,False,Birmingham,40,male
3984,19,3,83,1,0,7,68,42,262,32,4,101,114,01,less than high school,False,other,54,male
3985,36,0,3,11,0,84,29,53,151,34,5,54,82,22,High School,False,other,54,male
3986,40,1,1,6,2,88,30,53,151,34,5,54,82,22,High School,False,Birmingham,37,female
3987,44,2,1,11,2,97,35,41,99,32,4,52,65,22,High School,False,Birmingham,58,male
3989,57,0,2,4,0,72,26,42,125,36,5,46,92,22,less than high school,False,other,24,female
3990,11,24,1,64,8,10,29,43,172,33,7,40,90,12,Bachelor,False,Birmingham,41,female
3991,83,1,1,9,2,66,34,91,155,34,5,63,100,21,High School,False,other,23,male
3993,11,3,121,2,1,3,55,56,254,34,5,80,116,01,High School,False,London,69,female
3994,58,1,4,3,2,65,29,59,208,37,6,56,86,20,High School,True,Birmingham,71,female
3995,3,13,0,26,18,15,25,47,303,31,7,58,83,10,High School,False,Birmingham,22,female
3996,76,1,3,4,1,75,27,37,104,33,4,51,71,22,Bachelor,False,other,20,male
3998,5,19,5,40,22,11,24,46,141,38,6,42,75,10,less than high school,False,other,25,female
3999,6,2,74,1,0,6,42,47,187,32,7,44,74,02,Bachelor,False,Birmingham,22,male
4000,50,1,4,2,0,68,49,44,186,32,5,63,76,21,Bachelor,False,other,23,female
4002,8,24,5,65,25,15,36,34,105,31,10,21,77,12,High School,False,Birmingham,41,female
4003,56,0,1,0,2,71,46,46,203,32,7,47,81,22,Bachelor,False,other,36,male
4005,46,2,7,0,2,58,26,33,94,33,5,38,81,22,Bachelor,False,other,33,female
4006,14,21,5,16,8,19,27,36,160,35,5,52,81,12,Master,False,other,21,female
4008,9,22,0,37,17,5,28,34,161,35,6,43,81,12,High School,False,other,21,male
4009,5,23,3,44,19,13,26,47,211,35,6,54,88,10,Master,False,London,20,female
4010,8,13,5,73,26,6,25,45,311,32,5,83,108,11,less than high school,False,other,20,female
4012,11,19,4,35,26,3,28,34,161,35,6,43,81,12,less than high school,False,Birmingham,24,female
4013,12,24,3,48,18,15,18,95,246,37,7,57,86,10,High School,True,Birmingham,64,female
4014,52,1,5,10,0,94,30,50,159,31,5,54,81,22,Bachelor,False,other,60,male
4015,2,24,3,58,19,5,26,47,211,35,6,54,88,10,Master,False,Birmingham,37,female
4016,16,4,93,4,0,12,9,44,232,33,5,64,103,01,less than high school,False,other,23,male
4018,7,14,3,51,10,18,41,70,326,35,5,95,125,11,High School,False,Birmingham,19,female
4020,6,14,1,70,7,17,43,45,227,34,6,59,111,11,Bachelor,True,other,54,female
4023,1,14,5,64,11,15,18,96,246,37,7,57,86,10,Bachelor,False,other,25,male
4024,59,2,2,9,0,71,29,36,162,35,7,38,75,22,Bachelor,False,other,73,male
4025,76,2,6,8,2,101,26,40,112,34,5,43,90,22,High School,False,Birmingham,24,male
4026,1,18,5,17,26,2,28,40,196,33,6,50,128,11,less than high school,False,London,18,female
4027,16,15,1,24,10,0,26,40,112,34,5,43,90,12,High School,False,other,22,female
4031,66,2,2,5,2,72,17,44,201,34,5,60,118,21,less than high school,False,London,22,male
4032,9,18,4,68,22,19,20,54,273,32,5,76,121,11,Master,False,Birmingham,25,female
4038,11,14,0,18,9,15,37,42,250,36,8,46,94,10,less than high school,False,other,22,female
4041,70,1,6,0,0,91,32,63,252,31,4,95,90,21,Master,True,other,23,male
4042,0,19,5,46,16,4,33,52,140,33,6,43,98,12,Bachelor,True,other,25,female
4045,68,0,0,3,2,62,33,52,140,33,6,43,98,22,less than high school,False,other,20,female
4047,3,22,0,22,19,3,27,40,135,35,6,40,77,12,High School,False,other,19,female
4049,16,1,61,2,1,11,15,37,216,34,5,61,96,01,High School,False,Birmingham,21,female
4054,22,1,45,7,1,18,33,31,227,32,6,54,105,01,less than high school,True,Birmingham,47,male
4055,15,24,0,38,17,9,36,37,204,33,5,62,94,11,less than high school,True,Birmingham,20,female
4056,66,2,5,5,0,74,36,37,204,33,5,62,94,21,High School,True,London,57,female
4058,27,4,53,5,1,2,24,45,258,32,5,72,89,01,Master,False,London,36,female
4061,50,1,4,9,2,77,33,53,161,30,5,56,70,22,Bachelor,False,other,62,male
4062,9,21,5,36,19,13,26,39,249,36,6,59,95,10,PhD,False,other,22,female
4064,47,0,3,11,2,67,78,41,261,31,4,103,111,21,less than high school,False,other,22,male
4066,10,18,3,60,9,17,32,38,154,33,6,43,85,12,Master,False,London,19,female
4068,24,2,0,11,1,96,10,49,150,34,4,61,87,22,High School,False,London,21,female
